Rep1
85.029961
85.030281
85.030617
89.025032
89.025742
96.960663
96.961067
114.93723
115.00421
115.00473
115.00526
116.00786
116.00892
117.02038
117.02093
119.03558
119.03613
119.03669
120.00987
120.01044
121.03035
122.02641
124.0079
124.00848
124.00906
127.05257
128.036
128.03661
128.03723
129.02023
129.02084
129.05659
131.03587
131.03651
132.03094
132.03159
132.03224
133.01509
133.01575
133.05183
133.05249
134.01823
134.01889
134.01956
135.01935
135.02002
135.03075
135.03142
135.97198
135.97269
135.97337
136.00456
136.00525
136.00592
137.02531
138.02083
138.02153
138.05692
138.0576
142.9995
143.00021
143.00095
145.05127
145.05202
145.05278
145.06247
145.06323
145.06398
146.04655
146.04733
146.04805
146.96747
147.03076
147.03152
149.01291
149.0137
149.04639
149.04716
149.04794
150.01553
150.01631
150.01711
150.01868
154.0634
154.06384
154.06424
157.12434
157.12476
160.06239
160.06326
160.06369
161.04668
161.04755
163.06226
163.06314
163.99977
164.00021
164.00064
164.00156
164.03656
164.03748
165.0034
165.00432
165.04059
165.0415
165.0424
166.05199
166.05289
171.10364
171.14001
173.01036
173.01134
175.02541
175.02635
175.02734
175.06204
175.06303
177.07782
178.01596
178.01698
179.02353
179.02408
179.02512
179.05688
179.05791
179.05893
186.04649
187.04268
187.04375
187.04483
187.09848
188.04686
188.05789
188.05901
191.05765
191.05878
193.07304
193.07358
193.07419
193.07469
194.04642
194.04758
194.04991
195.05174
195.05287
195.05341
196.0631
203.10515
203.10637
204.08939
204.09064
209.06789
209.06917
210.04303
211.13531
213.18698
213.18831
214.04979
214.05113
215.03378
215.03514
217.03049
217.03185
217.05374
218.10538
225.08943
225.09087
225.18771
226.99828
227.20325
227.20386
227.20468
228.05238
228.05325
228.05386
230.03705
231.03368
233.15581
241.21912
245.04373
245.04469
245.04541
245.04634
248.08118
253.21855
253.22029
255.23517
255.23692
257.0802
265.14911
265.15088
265.15164
266.15289
266.15472
269.25003
276.07834
276.07907
277.07471
277.07669
277.21878
278.07895
278.22256
279.23389
279.23505
279.23587
279.23712
280.23849
280.98456
281.24832
281.24921
281.25034
281.25116
281.25238
282.25418
283.26529
283.2666
283.26733
284.27036
284.27115
288.04187
289.03989
293.18304
293.21307
293.21451
294.18417
294.21793
295.22952
295.23169
296.23245
296.23364
297.1572
306.07892
306.08121
307.08563
307.19525
309.17642
309.20895
309.28217
311.22372
311.22604
312.17474
312.22815
312.22906
320.06903
321.06683
321.06784
321.2121
322.06836
322.14502
323.02985
323.03232
323.13666
323.13916
325.18643
325.18893
326.18964
326.19217
327.22031
329.23499
333.06302
337.20703
337.20969
339.20087
339.20355
339.2052
339.32819
339.32968
341.11066
341.11337
342.11542
342.11652
346.05801
346.06076
346.97604
346.97693
346.97876
346.97964
351.08563
353.20294
366.11038
366.1116
367.10852
367.10968
367.36139
368.1095
368.11072
377.08646
377.08963
378.09085
378.09195
378.09396
379.08661
380.0914
392.18842
404.10873
431.14441
452.27994
473.28616
476.27939
476.28214
483.27518
483.27701
484.27847
487.18179
487.18326
507.27423
528.24817
528.24957
529.24158
529.24329
529.24677
554.26367
111.00892
115.00367
115.0042
115.00471
115.02108
115.02161
115.07758
117.01928
117.01984
118.99281
119.03558
122.02525
124.0079
129.01955
129.02017
130.02281
131.04614
132.03029
132.03093
133.0144
133.01505
133.0157
134.01756
134.01822
135.01866
138.01944
138.02013
139.00691
142.99876
142.9995
145.05054
145.06172
145.06247
146.04579
146.04655
146.0473
146.96669
147.03
149.01215
153.02238
153.02319
153.024
153.02481
154.02658
154.06258
155.01917
157.05106
159.01074
163.99886
163.99974
164.03569
165.04059
167.99753
168.98979
169.99364
171.10268
173.00937
173.02592
173.0269
173.05708
174.01248
175.02538
175.06104
175.06203
178.01495
179.02202
179.02304
179.05585
179.05685
183.01357
183.01512
183.0157
186.04646
187.04153
187.04262
188.06174
189.05806
191.01921
191.02034
191.05647
192.06021
194.04524
194.04642
194.04758
195.05054
196.98524
197.02899
197.03021
199.0065
199.00771
201.05783
205.05316
208.9864
210.04109
210.96478
215.03249
215.03383
217.01601
217.02908
217.03046
217.05232
218.10399
222.76439
222.76581
223.02916
225.08794
226.99677
228.99371
229.05301
230.03491
230.03558
230.03641
231.03212
232.03438
232.03587
232.05099
233.04768
236.0052
236.09676
236.98848
237.06187
239.07629
241.2175
243.06856
243.10455
243.10519
245.04301
245.04466
247.0639
